id,name,organization,latitude‎,longitude‎
21253,Музей истории МИСиС,mineduc,55.7283,37.6094
21245,Сорокинский центр историко-краеведческой работы,mincult,56.6361,69.8202
21236,Кузнецкий музейно-выставочный центр,mincult,53.1165,46.6134
21222,Орехово-Зуевский районный краеведческий музей,mincult,55.7147,38.9567
21220,Дворцово-парковый ансамбль в д. Бородино,mincult,55.527,35.8197
21216,Памятник-музей церковь Параскевы Пятницы на Торгу,mincult,58.5183,31.2855
21210,Салаватская картинная галерея,mincult,53.3628,55.9246
21207,Историко-этнографический музей,control,54.6847,55.0117
21206,Юматовский этнографический музей,mincult,54.8163,55.8791
21205,Музей боевой и трудовой славы,mincult,54.8034,55.8935
21198,Краеведческий музей им. И. М. Сеченова,mincult,55.2304,45.8964
21189,Осташёвский краеведческий музей,mincult,55.8547,35.865
21188,Ярополецкий краеведческий музей,mincult,56.1305,35.8232
21185,Музей героев-панфиловцев,mincult,55.9835,36.0148
21181,Усадьба В. П. Сукачёва,mincult,52.279,104.3164
21180,Галерея сибирского искусства Иркутского областного художественного музея им. В. П. Сукачёва,mincult,52.2834,104.2865
21175,Музей-заповедник В. Д. Поленова. Адмиралтейство,mincult,54.7354,37.267
21173,Музей-заповедник В. Д. Поленова. Фахверковый сарай,mincult,54.7354,37.267
21168,Выставочный зал «Старомодное»,mincult,55.0778,38.7996
21162,Галерея современного искусства,mincult,55.7956,49.136
21160,Дединовский музей,mincult,55.0546,39.1117
21159,Выставочный зал Историко-художественного музея,mincult,54.9757,39.0375
21155,Усадьба князей Голицыных,mincult,55.7464,37.6042
21152,Памятник-музей церковь Георгия на Торгу,mincult,58.5194,31.2866
21140,Музей-заповедник В. Д. Поленова. Город мастеров,mincult,54.7354,37.267
21139,Отдел Ростовского областного музея краеведения,mincult,47.2225,39.7153
21124,Отдел Ялтинского историко-литературного музея «Культура Ялты XIX – начала ХХ веков»,mincult,44.4919,34.1619
21028,Дом с мезонином музея «Кижи» в квартале исторической застройки г. Петрозаводска,mincult,61.7964,34.3694
20964,Кузница музея «Кижи» в квартале исторической застройки г. Петрозаводска,mincult,61.7967,34.3703
20935,Стерлибашевский краеведческий музей имени Махмудова М. Г.,mincult,53.441,55.2605
20793,Музей города Белореченска,mincult,44.7623,39.857
20698,Музей писателя И. С. Шмелёва,mincult,44.6582,34.4052
20692,Музей-усадьба А. Н. Бекетова,mincult,44.6574,34.4047
20685,Алуштинский литературно-мемориальный музей С. Н. Сергеева-Ценского,mincult,44.6616,34.4021
20618,Выставочный зал Кировского городского зоологического музея,mincult,58.5129,49.6939
